benchmark,variant,seed,workload_scale,baseline,bytes,events,replay_success,property_match,final_signature_match,event_match,reduction_vs_full_instruction_pct,reduction_vs_full_commit_pct,reduction_vs_snapshot_pct,diagnostic_context_available,notes
interrupt_race_bug,failing,5,medium,load_store_trace,1536,128,false,NA,NA,NA,85.21,92.60,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,5,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,5,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,5,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,5,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,60.55,80.28,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,5,medium,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,48.23,74.11,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,5,medium,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,28.51,64.25,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,5,medium,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,38.37,69.18,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,1,long,full_instruction_trace,41104,5138,false,NA,NA,NA,0.00,50.00,-903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,1,long,full_commit_trace,82208,5138,false,NA,NA,NA,-100.00,0.00,-1907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,1,long,pc_only_trace,20552,5138,false,NA,NA,NA,50.00,75.00,-401.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,1,long,branch_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,1,long,load_store_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,1,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,1,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,1,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,1,long,snapshot_at_failure,4096,1,false,NA,NA,NA,90.04,95.02,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,1,long,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,86.92,93.46,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,1,long,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,81.94,90.97,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,1,long,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,84.43,92.21,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,2,long,full_instruction_trace,41104,5138,false,NA,NA,NA,0.00,50.00,-903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,2,long,full_commit_trace,82208,5138,false,NA,NA,NA,-100.00,0.00,-1907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,2,long,pc_only_trace,20552,5138,false,NA,NA,NA,50.00,75.00,-401.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,2,long,branch_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,2,long,load_store_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,2,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,2,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,2,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,2,long,snapshot_at_failure,4096,1,false,NA,NA,NA,90.04,95.02,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,2,long,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,86.92,93.46,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,2,long,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,81.94,90.97,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,2,long,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,84.43,92.21,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,3,long,full_instruction_trace,41104,5138,false,NA,NA,NA,0.00,50.00,-903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,3,long,full_commit_trace,82208,5138,false,NA,NA,NA,-100.00,0.00,-1907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,3,long,pc_only_trace,20552,5138,false,NA,NA,NA,50.00,75.00,-401.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,3,long,branch_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,3,long,load_store_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,3,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,3,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,3,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,3,long,snapshot_at_failure,4096,1,false,NA,NA,NA,90.04,95.02,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,3,long,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,86.92,93.46,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,3,long,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,81.94,90.97,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,3,long,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,84.43,92.21,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,4,long,full_instruction_trace,41104,5138,false,NA,NA,NA,0.00,50.00,-903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,4,long,full_commit_trace,82208,5138,false,NA,NA,NA,-100.00,0.00,-1907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,4,long,pc_only_trace,20552,5138,false,NA,NA,NA,50.00,75.00,-401.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,4,long,branch_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,4,long,load_store_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,4,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,4,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,4,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,4,long,snapshot_at_failure,4096,1,false,NA,NA,NA,90.04,95.02,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,4,long,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,86.92,93.46,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,4,long,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,81.94,90.97,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,4,long,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,84.43,92.21,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,5,long,full_instruction_trace,41104,5138,false,NA,NA,NA,0.00,50.00,-903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,5,long,full_commit_trace,82208,5138,false,NA,NA,NA,-100.00,0.00,-1907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,5,long,pc_only_trace,20552,5138,false,NA,NA,NA,50.00,75.00,-401.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,5,long,branch_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,5,long,load_store_trace,1536,128,false,NA,NA,NA,96.26,98.13,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,5,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,5,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,5,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,5,long,snapshot_at_failure,4096,1,false,NA,NA,NA,90.04,95.02,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,5,long,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,86.92,93.46,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,5,long,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,81.94,90.97,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,5,long,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,84.43,92.21,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,1,stress,full_instruction_trace,163984,20498,false,NA,NA,NA,0.00,50.00,-3903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,1,stress,full_commit_trace,327968,20498,false,NA,NA,NA,-100.00,0.00,-7907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,1,stress,pc_only_trace,81992,20498,false,NA,NA,NA,50.00,75.00,-1901.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,1,stress,branch_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,1,stress,load_store_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,1,stress,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,1,stress,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,1,stress,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,1,stress,snapshot_at_failure,4096,1,false,NA,NA,NA,97.50,98.75,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,1,stress,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,96.72,98.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,1,stress,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,95.47,97.74,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,1,stress,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,96.10,98.05,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,2,stress,full_instruction_trace,163984,20498,false,NA,NA,NA,0.00,50.00,-3903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,2,stress,full_commit_trace,327968,20498,false,NA,NA,NA,-100.00,0.00,-7907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,2,stress,pc_only_trace,81992,20498,false,NA,NA,NA,50.00,75.00,-1901.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,2,stress,branch_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,2,stress,load_store_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,2,stress,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,2,stress,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,2,stress,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,2,stress,snapshot_at_failure,4096,1,false,NA,NA,NA,97.50,98.75,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,2,stress,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,96.72,98.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,2,stress,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,95.47,97.74,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,2,stress,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,96.10,98.05,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,3,stress,full_instruction_trace,163984,20498,false,NA,NA,NA,0.00,50.00,-3903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,3,stress,full_commit_trace,327968,20498,false,NA,NA,NA,-100.00,0.00,-7907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,3,stress,pc_only_trace,81992,20498,false,NA,NA,NA,50.00,75.00,-1901.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,3,stress,branch_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,3,stress,load_store_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,3,stress,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,3,stress,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,3,stress,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,3,stress,snapshot_at_failure,4096,1,false,NA,NA,NA,97.50,98.75,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,3,stress,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,96.72,98.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,3,stress,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,95.47,97.74,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,3,stress,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,96.10,98.05,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,4,stress,full_instruction_trace,163984,20498,false,NA,NA,NA,0.00,50.00,-3903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,4,stress,full_commit_trace,327968,20498,false,NA,NA,NA,-100.00,0.00,-7907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,4,stress,pc_only_trace,81992,20498,false,NA,NA,NA,50.00,75.00,-1901.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,4,stress,branch_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,4,stress,load_store_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,4,stress,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,4,stress,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,4,stress,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
interrupt_race_bug,failing,4,stress,snapshot_at_failure,4096,1,false,NA,NA,NA,97.50,98.75,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
interrupt_race_bug,failing,4,stress,replaycapsule_core,5376,256,false,FAIL,FAIL,FAIL,96.72,98.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
interrupt_race_bug,failing,4,stress,replaycapsule_with_diagnostics,7424,256,false,FAIL,FAIL,FAIL,95.47,97.74,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
interrupt_race_bug,failing,4,stress,replaycapsule_with_payload_hashes,6400,256,false,FAIL,FAIL,FAIL,96.10,98.05,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
interrupt_race_bug,failing,5,stress,full_instruction_trace,163984,20498,false,NA,NA,NA,0.00,50.00,-3903.52,false,ESTIMATED formula=commits*(pc+instruction=8B)
interrupt_race_bug,failing,5,stress,full_commit_trace,327968,20498,false,NA,NA,NA,-100.00,0.00,-7907.03,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
interrupt_race_bug,failing,5,stress,pc_only_trace,81992,20498,false,NA,NA,NA,50.00,75.00,-1901.76,false,ESTIMATED formula=commits*pc32
interrupt_race_bug,failing,5,stress,branch_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
interrupt_race_bug,failing,5,stress,load_store_trace,1536,128,false,NA,NA,NA,99.06,99.53,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
interrupt_race_bug,failing,5,stress,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
interrupt_race_bug,failing,5,stress,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
interrupt_race_bug,failing,5,stress,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
